,epoch,train/eval,batch_size,loss,acc,correct
0,2,train,32,4.434749603271484,,6
0,2,train,32,4.568650245666504,,4
0,2,train,32,4.535073757171631,,2
0,2,train,32,4.54391622543335,,1
0,2,train,32,4.37479829788208,,10
0,2,train,32,4.178144454956055,,9
0,2,train,32,4.565324783325195,,3
0,2,train,32,4.692597389221191,,3
0,2,train,32,4.434652328491211,,4
0,2,train,32,4.471773624420166,,3
0,2,train,32,4.271586894989014,,6
0,2,train,32,4.380788326263428,,4
0,2,train,32,4.359969615936279,,4
0,2,train,32,4.405365943908691,,5
0,2,train,32,4.282218933105469,,12
0,2,train,32,4.511223793029785,,2
0,2,train,32,4.333984375,,5
0,2,train,32,4.339544296264648,,5
0,2,train,32,4.338120460510254,,9
0,2,train,32,4.494668483734131,,4
0,2,train,32,4.48412561416626,,2
0,2,train,32,4.439787864685059,,9
0,2,train,32,4.249529838562012,,6
0,2,train,32,4.314428329467773,,6
0,2,train,32,4.468347072601318,,4
0,2,train,32,4.42011022567749,,5
0,2,train,32,4.426209926605225,,7
0,2,train,32,4.567395210266113,,4
0,2,train,32,4.358614444732666,,4
0,2,train,32,4.623833179473877,,4
0,2,train,32,4.604189872741699,,5
0,2,train,32,4.530372619628906,,4
0,2,train,32,4.4618730545043945,,6
0,2,train,32,4.345186233520508,,5
0,2,train,32,4.424016952514648,,5
0,2,train,32,4.398131370544434,,6
0,2,train,32,4.350941181182861,,5
0,2,train,32,4.433056831359863,,1
0,2,train,32,4.387196063995361,,5
0,2,train,32,4.25667142868042,,6
0,2,train,32,4.3380632400512695,,6
0,2,train,32,4.292966365814209,,7
0,2,train,32,4.1340718269348145,,5
0,2,train,32,4.558163642883301,,5
0,2,train,32,4.180367946624756,,7
0,2,train,32,4.556612968444824,,4
0,2,train,32,4.173076152801514,,8
0,2,train,32,4.452942848205566,,2
0,2,train,32,4.002117156982422,,11
0,2,train,32,4.2985687255859375,,8
0,2,train,32,4.263227939605713,,6
0,2,train,32,4.384227275848389,,4
0,2,train,32,4.2656660079956055,,7
0,2,train,32,4.376762390136719,,6
0,2,train,32,4.222260475158691,,7
0,2,train,32,4.296257972717285,,3
0,2,train,32,4.07965612411499,,11
0,2,train,32,4.3763909339904785,,3
0,2,train,32,4.564929485321045,,0
0,2,train,32,4.574221611022949,,5
0,2,train,32,4.4174933433532715,,5
0,2,train,32,4.405411720275879,,4
0,2,train,32,4.10227632522583,,9
0,2,train,32,4.382392883300781,,7
0,2,train,32,4.357810974121094,,5
0,2,train,32,4.335951805114746,,4
0,2,train,32,4.3639607429504395,,5
0,2,train,32,4.28668212890625,,4
0,2,train,32,4.622152805328369,,3
0,2,train,32,4.358644008636475,,6
0,2,train,32,4.417957782745361,,5
0,2,train,32,4.042297840118408,,11
0,2,train,32,4.243341445922852,,7
0,2,train,32,4.21822452545166,,11
0,2,train,32,4.034112930297852,,8
0,2,train,32,4.352266311645508,,4
0,2,train,32,4.573969841003418,,4
0,2,train,32,4.3692946434021,,6
0,2,train,32,4.328341007232666,,6
0,2,train,32,4.150498390197754,,5
0,2,train,32,4.299663543701172,,8
0,2,train,32,4.37749719619751,,5
0,2,train,32,4.197965145111084,,7
0,2,train,32,4.187793254852295,,6
0,2,train,32,4.389170169830322,,7
0,2,train,32,4.47682523727417,,3
0,2,train,32,4.11663818359375,,10
0,2,train,32,4.406304836273193,,4
0,2,train,32,4.054947376251221,,3
0,2,train,32,4.290295600891113,,3
0,2,train,32,4.297740459442139,,5
0,2,train,32,4.276864051818848,,7
0,2,train,32,4.52241325378418,,2
0,2,train,32,4.233234405517578,,7
0,2,train,32,4.226666450500488,,5
0,2,train,32,4.132069110870361,,8
0,2,train,32,4.254151821136475,,6
0,2,train,32,4.297583103179932,,5
0,2,train,32,4.221301078796387,,7
0,2,train,32,4.539700031280518,,3
0,2,train,32,4.223815441131592,,6
0,2,train,32,4.327970027923584,,5
0,2,train,32,4.297917366027832,,6
0,2,train,32,4.198929786682129,,6
0,2,train,32,4.208190441131592,,3
0,2,train,32,4.370641708374023,,4
0,2,train,32,4.428491592407227,,4
0,2,train,32,4.278769493103027,,5
0,2,train,32,4.21754264831543,,5
0,2,train,32,4.264261245727539,,3
0,2,train,32,4.343338966369629,,6
0,2,train,32,4.2403669357299805,,9
0,2,train,32,4.218389511108398,,9
0,2,train,32,4.144668102264404,,6
0,2,train,32,4.1977362632751465,,6
0,2,train,32,4.024824619293213,,10
0,2,train,32,4.285526275634766,,7
0,2,train,32,3.9369869232177734,,9
0,2,train,32,4.062953472137451,,5
0,2,train,32,4.211508274078369,,8
0,2,train,32,4.124343395233154,,6
0,2,train,32,4.195356845855713,,7
0,2,train,32,4.224959373474121,,4
0,2,train,32,4.217568874359131,,7
0,2,train,32,4.347601890563965,,4
0,2,train,32,4.05362606048584,,12
0,2,train,32,4.075074195861816,,4
0,2,train,32,4.067113399505615,,7
0,2,train,32,4.104363441467285,,6
0,2,train,32,4.0282440185546875,,6
0,2,train,32,4.218116760253906,,8
0,2,train,32,4.0976881980896,,6
0,2,train,32,4.12370491027832,,7
0,2,train,32,4.114034175872803,,4
0,2,train,32,4.255287170410156,,5
0,2,train,5,4.602602005004883,,1
